artist_name,num_songs,tempo,loudness,energy
Lymbyc Systym,2,114.019,-10.7305,0.49249999999999994
Lyn Collins,1,113.274,-17.064,0.405
Lynn Anderson,1,150.368,-7.982,0.796
Lynyrd Skynyrd,23,127.21565217391304,-9.815391304347825,0.6491304347826087
Lyriel,1,138.001,-3.272,0.896
Låpsley,1,116.009,-9.35,0.433
Léo Delibes,2,74.379,-27.668,0.0445
Léo Ferré,1,109.949,-13.694,0.234
Léon,1,178.091,-7.87,0.534
Lô Borges,1,144.022,-13.811,0.325
M,1,110.809,-12.823,0.694
M. Pokora,1,113.952,-4.167,0.896
M. Ward,15,111.77400000000002,-9.9946,0.5603333333333332
M.I.A.,27,138.44314814814814,-6.199851851851851,0.7838518518518519
M.O.P.,1,94.228,-6.121,0.774
M/A/R/R/S,1,113.032,-6.088,0.86
M2M,1,97.556,-6.241,0.723
M6,1,127.991,-12.515,0.861
M83,38,117.79618421052632,-10.33221052631579,0.4209216315789474
MAE,12,132.46516666666668,-7.306916666666667,0.6645833333333333
MC Chris,1,148.028,-3.876,0.956
MC Hammer,1,133.36,-5.693,0.765
MC Solaar,4,94.48775,-6.34525,0.68575
MC5,3,101.17033333333335,-10.298,0.758
MDC,3,135.95366666666666,-12.324,0.7803333333333334
METZ,1,176.071,-6.648,0.98
MF DOOM,8,105.214375,-7.141375,0.754
MGMT,19,126.34126315789473,-5.548684210526316,0.7872105263157895
MKTO,1,102.066,-4.858,0.774
MRK1,5,140.0112,-10.3064,0.6952
MSTRKRFT,11,128.8990909090909,-3.9369090909090905,0.8765454545454545
MU330,6,115.50466666666667,-5.456166666666667,0.8798333333333334
MUD,2,96.3075,-11.352,0.6035
Maanam,9,123.18922222222221,-12.231777777777777,0.5450111111111111
Mabel,1,98.985,-2.852,0.869
Mac DeMarco,6,101.15350000000001,-7.623666666666666,0.7121666666666666
Mac Miller,6,120.298,-7.6241666666666665,0.5661666666666667
Macabre,2,92.6465,-1.8835,0.9715
Macaco,8,106.775125,-4.4725,0.803875
Macbeth,1,126.535,-8.84,0.794
Maceo & The Macks,1,204.264,-11.954,0.598
Machinae Supremacy,10,110.3915,-4.5759,0.8289
Machine Head,16,120.647,-5.158375,0.9672499999999999
Machinedrum,1,159.912,-8.635,0.848
Machinemade God,1,200.067,-5.154,0.959
Macklemore & Ryan Lewis,2,118.5085,-7.375,0.7050000000000001
Macy Gray,10,129.0262,-5.1334,0.8238
Mad Caddies,40,134.45105,-5.769625,0.814125
Mad Season,8,122.372,-8.658,0.6154999999999999
Madeleine Peyroux,22,104.10327272727272,-13.052727272727271,0.2685454545454546
Madeon,1,112.183,-2.445,0.852
Madina Lake,3,128.22566666666668,-4.667333333333333,0.872
Madison Avenue,1,124.512,-6.131,0.951
Madlib,7,116.76985714285715,-9.418142857142856,0.6537142857142858
Madness,16,131.4291875,-5.820375,0.8109375
Madonna,45,115.45815555555556,-7.715644444444445,0.7018222222222222
Madredeus,2,103.804,-9.5105,0.40800000000000003
Madrugada,3,107.476,-4.306333333333334,0.8743333333333334
Madsen,8,150.46175,-5.6065000000000005,0.79
Maduk,1,174.953,-2.001,0.941
Madvillain,14,104.79792857142857,-8.865928571428572,0.7329285714285714
Maethelvin,1,115.002,-8.834,0.827
Magazine,2,128.26749999999998,-8.782,0.798
Maggie Rogers,2,99.5035,-9.603,0.46249999999999997
Magic System,1,119.031,-5.534,0.89
Magic!,2,146.0285,-6.1195,0.6719999999999999
Magik Markers,1,178.208,-5.029,0.97
Magion,1,77.609,-4.589,0.711
Magna Canta,4,142.01075,-9.02875,0.71475
Magnetic Man,3,133.62066666666666,-4.868666666666667,0.8056666666666666
Magnolia Electric Co.,1,176.539,-6.371,0.758
Mahavishnu Orchestra,8,111.770625,-16.72225,0.518375
Mahmoud Ahmed,1,116.812,-8.597,0.598
Maino,1,149.342,-10.568,0.725
Majestic Downfall,1,120.019,-5.259,0.922
Major Lance,1,117.412,-10.129,0.451
Major Lazer,3,115.348,-5.385666666666666,0.8536666666666667
Major Organ And The Adding Machine,1,79.958,-7.762,0.812
Make Them Suffer,3,116.11099999999999,-2.969666666666667,0.9823333333333334
Mala,2,140.031,-12.1555,0.7325
Malajube,1,118.424,-4.714,0.981
Maldita,1,99.922,-5.321,0.325
Maldita Vecindad Y Los Hijos Del Quinto Patio,1,107.849,-3.713,0.996
Malfunkshun,1,130.404,-7.309,0.736
Mallu Magalhães,1,92.304,-15.76,0.169
Malvina Reynolds,1,122.15,-9.341,0.269
Malú,1,84.921,-6.058,0.792
Mamonas Assassinas,5,135.8726,-9.5038,0.6881999999999999
Man Man,2,125.9925,-6.8795,0.598
Man Overboard,1,144.05,-4.823,0.97
Man With No Name,1,135.756,-11.873,0.953
Manchester Orchestra,16,138.4665,-9.9210625,0.5281875
Mandalay,1,172.084,-7.878,0.586
Mando Diao,42,135.22209523809522,-5.495095238095238,0.7450714285714286
Mandrill,1,105.834,-7.276,0.709
Mandy Moore,4,105.87225000000001,-8.711500000000001,0.488
Manfred Mann,1,112.3,-6.786,0.611
Manfred Mann's Earth Band,1,127.797,-8.645,0.63
Manian,1,151.977,-5.882,0.988
Manic Street Preachers,27,124.43285185185185,-7.263592592592594,0.7368148148148147
Mannheim Steamroller,3,110.03466666666667,-10.126333333333333,0.46466666666666673
Mano Negra,5,151.24079999999998,-10.3328,0.837
Manowar,19,135.696,-10.719473684210525,0.7626315789473684
Mansun,2,107.5935,-7.2540000000000004,0.8365
Manu Chao,30,140.16883333333334,-7.2554,0.7748666666666666
Manu Dibango,1,116.481,-14.386,0.6
Manual,1,120.09,-6.715,0.772
Maor Levi,1,135.396,-7.053,0.974
Maps,5,110.7114,-5.6514,0.7304
Maps & Atlases,1,115.009,-7.626,0.468
Marc Anthony,1,165.977,-5.4,0.889
Marc Cohn,1,130.437,-8.691,0.529
Marc Houle,1,123.094,-11.902,0.72
Marc Lavoine,1,97.234,-9.783,0.623
Marc Romboy,1,124.99,-10.457,0.732
Marcel Dettmann,1,126.99,-14.216,0.446
Marcel Woods,2,138.01549999999997,-8.813500000000001,0.9544999999999999
Marcia Griffiths,1,81.856,-9.338,0.419
Marco V,3,136.33566666666664,-8.789333333333333,0.8503333333333334
Marcomé,1,99.605,-13.917,0.332
Marcus Intalex,1,175.015,-8.245,0.81
Marcy Playground,3,124.25166666666667,-8.911666666666667,0.6789999999999999
Marduk,34,121.89808823529411,-5.087882352941176,0.9005294117647058
Marek Grechuta,2,84.19749999999999,-11.576,0.344
Marek Hemmann,4,127.752,-11.61875,0.449
Maren Morris,2,76.9915,-5.489000000000001,0.6565
Margaret,1,96.719,-3.306,0.814
Margot & the Nuclear So and So's,5,149.8986,-8.271600000000001,0.55
Maria Bethânia,1,105.469,-12.907,0.284
Maria Callas,1,86.749,-14.438,0.0936
Maria McKee,2,123.97149999999999,-10.559000000000001,0.34450000000000003
Maria Mena,12,106.57575000000001,-7.368666666666667,0.5155
Maria Muldaur,1,98.103,-11.025,0.391
Maria Peszek,3,165.43233333333333,-9.849,0.4701666666666666
Maria Rita,1,93.66,-10.362,0.542
Maria Taylor,2,109.98349999999999,-8.600999999999999,0.681
Mariah Carey,23,122.76934782608696,-7.917782608695653,0.516913043478261
Marian Hill,1,81.996,-7.018,0.49
Marianne Faithfull,1,120.705,-15.228,0.314
Marianne Rosenberg,2,130.16449999999998,-8.122,0.728
Marie Serneholt,1,97.982,-5.506,0.674
Marika,2,129.7405,-7.1915,0.7035
Marika Hackman,1,98.975,-10.088,0.584
Marillion,7,124.11057142857143,-9.476285714285714,0.5458571428571429
Marilyn Manson,61,134.688131147541,-6.741967213114754,0.8187704918032787
Marilyn Monroe,2,154.051,-7.4505,0.39849999999999997
Marina & the Diamonds,14,124.06464285714286,-5.640928571428572,0.7445
Mario,4,113.71000000000001,-7.39625,0.552
Mario Vazquez,2,87.9515,-6.781499999999999,0.6154999999999999
Marisa Monte,2,100.072,-18.9975,0.2369
Marissa Nadler,9,123.73222222222222,-13.067666666666668,0.2803333333333333
Mariza,4,107.8965,-9.944749999999999,0.22375
Marié Digby,1,172.094,-3.18,0.859
Marjorie Estiano,1,98.123,-5.742,0.62
Mark Chesnutt,2,99.93299999999999,-12.762,0.499
Mark Forster,2,117.98849999999999,-6.5295000000000005,0.728
Mark Isham,2,150.2135,-19.609,0.192
Mark Knight & Funkagenda,1,126.998,-9.055,0.813
Mark Knopfler,24,114.62983333333334,-11.900541666666667,0.42850000000000005
Mark Kozelek,1,80.867,-14.168,0.224
Mark Lanegan,10,129.1713,-10.7092,0.5338
Mark Morgan,1,128.167,-5.983,0.839
Mark Mothersbaugh,1,104.218,-13.18,0.334
Mark Owen,1,118.032,-3.609,0.909
Mark Ronson,7,114.30314285714284,-6.176714285714286,0.7804285714285715
Mark Wills,1,82.934,-7.989,0.467
Markus Krunegård,1,164.533,-5.651,0.85
Markus Schulz,2,134.982,-8.925,0.8245
Marlena Shaw,1,94.572,-6.254,0.831
Marlene Dietrich,2,77.604,-16.3275,0.08049999999999999
Marmalade,1,96.157,-10.327,0.46
Marnie Stern,1,131.704,-3.688,0.988
Maroon 5,29,118.61720689655172,-5.200482758620689,0.7009310344827585
Marshmello,1,95.079,-2.384,0.88
Marteria,1,168.062,-4.678,0.875
Martha Reeves & The Vandellas,4,137.20625,-7.16625,0.7342500000000001
Martha Wainwright,7,122.96971428571429,-7.757142857142857,0.49885714285714283
Martha and The Vandellas,1,125.392,-10.975,0.568
Martha and the Muffins,1,163.37,-6.798,0.848
Martika,1,130.156,-6.319,0.607
Martin Buttrich,1,118.992,-12.628,0.624
Martin Garrix,3,129.84366666666665,-5.332333333333334,0.7440000000000001
Martin O'Donnell & Michael Salvatori,1,79.988,-11.371,0.432
Martin Solveig,4,125.5195,-5.86825,0.766
Martin Stig Andersen,1,139.544,-31.912,0.0448
Martin Tungevaag,1,127.928,-6.764,0.768
Martina McBride,3,128.91866666666667,-5.489333333333334,0.7806666666666667
Martina Topley-Bird,15,117.45626666666666,-8.938066666666666,0.6138
Marty Robbins,2,102.54599999999999,-11.6585,0.36
Martyn,2,131.51,-10.3765,0.6745
Marvin Gaye,28,117.13414285714285,-9.911642857142857,0.5751071428571429
Marvin Pontiac,1,95.099,-12.899,0.537
Mary Chapin Carpenter,3,135.087,-6.27,0.7623333333333333
Mary Gauthier,2,102.94149999999999,-11.823,0.222
Mary Hopkin,1,177.477,-11.506,0.257
Mary J. Blige,6,115.93433333333333,-5.825166666666667,0.6526666666666666
Mary Jane Girls,1,116.843,-4.03,0.91
Mary Lorson,1,164.436,-14.096,0.247
Mary Mary,1,100.456,-5.083,0.799
Mary Wells,4,115.92425,-10.23325,0.53425
Maserati,1,117.969,-11.024,0.757
Maskinen,1,119.97,-6.061,0.753
Mason,1,127.932,-9.139,0.682
Mason Jennings,2,75.2075,-8.582,0.4555
Mason vs Princess Superstar,1,127.893,-6.886,0.849
Massive Attack,57,125.87064912280702,-13.248561403508772,0.5034385964912281
Massive Töne,1,124.018,-5.478,0.608
Master Blaster,1,134.965,-8.177,0.939
Masterplan,11,125.83645454545454,-4.8963636363636365,0.8996363636363637
Mastodon,39,133.0145128205128,-4.374974358974359,0.9592307692307691
Mat Kearney,9,136.37744444444445,-7.478000000000001,0.622
Matchbook Romance,7,131.06557142857145,-5.282428571428571,0.7387142857142857
Matchbox Twenty,16,122.14750000000001,-6.9369375,0.7282500000000001
Mateo Messina,1,95.076,-18.721,0.321
Mates of State,2,135.429,-6.9375,0.6025
Mathew Jonson,2,126.912,-15.7605,0.5449999999999999
Mathias Kaden,1,126.005,-13.598,0.649
Mathieu Boogaerts,1,70.835,-13.97,0.257
Matias Aguayo,1,120.99,-9.05,0.697
Matisyahu,17,108.94611764705883,-6.255294117647059,0.7124705882352941
Matmatah,2,129.88150000000002,-3.7645,0.968
Matmos,2,137.024,-8.712,0.562
Matrix & Futurebound,1,174.001,-4.476,0.995
Matt & Kim,5,145.5344,-6.7388,0.7576
Matt Costa,15,114.8666,-8.2896,0.572
Matt Monro,1,87.355,-10.156,0.336
Matt Nathanson,9,119.94466666666666,-7.093222222222222,0.6993333333333334
Matt Skiba,1,131.982,-6.467,0.813
Matt Wertz,5,105.6184,-6.0524000000000004,0.7302000000000001
Matt White,1,126.906,-3.955,0.85
Mattafix,2,166.492,-7.401,0.6890000000000001
Matteah Baim,1,86.846,-17.359,0.215
Matthew Dear,12,124.92366666666668,-8.298250000000001,0.6754166666666667
Matthew Good,1,103.071,-6.079,0.757
Matthew Good Band,1,136.052,-4.284,0.841
Matthew Sweet,1,128.931,-5.622,0.825
Matthew Wilder,1,109.664,-7.68,0.695
Matthewdavid,1,145.171,-5.468,0.879
Matthias Tanzmann,1,123.999,-11.029,0.841
Matty G,1,137.08,-6.632,0.738
Maurice Ravel,6,92.27066666666667,-25.044833333333333,0.07148333333333333
Mauro Picotto,2,137.0155,-8.779499999999999,0.8049999999999999
Mavado,2,91.9995,-4.4785,0.817
Max,1,81.019,-7.727,0.493
Max Cooper,2,121.00450000000001,-10.8625,0.7375
Max Graham,1,133.988,-11.25,0.75
Max Herre,2,130.394,-10.0235,0.6194999999999999
Max Richter,16,111.181125,-22.624875,0.150429375
Max Romeo,3,105.62433333333333,-7.349666666666667,0.6123333333333334
Max Romeo & The Upsetters,1,149.029,-11.564,0.441
Maxime Le Forestier,1,147.651,-11.358,0.68
Maximilian Hecker,1,99.679,-7.431,0.675
Maxine Nightingale,1,146.101,-8.343,0.572
Maxwell,8,108.214875,-9.782875,0.489625
Maxïmo Park,24,141.13025000000002,-4.3345,0.859375
Maya Jane Coles,1,124.973,-9.458,0.819
Maybeshewill,2,113.50800000000001,-7.7965,0.788
Mayday Parade,9,132.37144444444445,-4.164666666666666,0.8148888888888889
Mayer Hawthorne,6,132.96683333333334,-7.525666666666666,0.6251666666666666
Mayhem,7,130.72114285714287,-7.309714285714286,0.9135714285714285
Maylene and the Sons of Disaster,2,153.002,-1.8035,0.9915
Mazzy Star,26,130.94203846153846,-13.769192307692306,0.31903076923076923
McCoy Tyner,2,97.8605,-17.46,0.2975
McFadden & Whitehead,1,112.418,-6.516,0.791
McFly,8,147.4495,-4.142125,0.833125
Me First and the Gimme Gimmes,11,128.17127272727274,-5.713363636363637,0.8603636363636364
Meat Beat Manifesto,2,141.196,-17.02,0.6114999999999999
Meat Katie,1,68.224,-8.78,0.404
Meat Loaf,2,99.44,-11.221499999999999,0.396
Meat Puppets,8,118.921875,-10.228875,0.68
Mecano,2,114.841,-10.428999999999998,0.35845
"Medeski, Martin and Wood",8,109.247875,-11.867750000000001,0.5141249999999999
Mediengruppe Telekommander,2,150.0445,-6.2940000000000005,0.8420000000000001
Medina,1,169.939,-3.884,0.883
Mediæval Bæbes,11,106.17972727272728,-15.95509090909091,0.30676363636363635
Medwyn Goodall,4,130.43625,-14.239249999999998,0.39125000000000004
Meg & Dia,1,119.854,-8.738,0.42
Megadeth,34,132.15235294117647,-5.32835294117647,0.921264705882353
Megaherz,1,99.983,-5.217,0.906
Meghan Trainor,3,99.61366666666667,-5.999666666666666,0.6086666666666667
Mehdi,1,129.002,-10.179,0.261
Meiko,3,84.233,-7.085999999999999,0.5206666666666666
Meitz,1,167.04,-8.979,0.576
Mekka,1,133.287,-8.419,0.931
Mel Tormé,4,109.58250000000001,-15.200750000000001,0.2646
Melanie,1,84.387,-13.866,0.24
Melanie C,1,110.263,-7.566,0.528
Melanie Fiona,2,111.886,-4.987,0.734
Melanie Martinez,1,130.029,-5.365,0.707
Melano,1,172.081,-4.668,0.913
Melechesh,1,100.038,-4.836,0.974
Melissa Etheridge,3,97.82333333333334,-7.696333333333333,0.773
Melissa Ferrick,1,164.644,-7.555,0.451
Melissa Horn,3,99.05266666666667,-11.609333333333334,0.4326666666666667
Melissa Manchester,1,77.875,-13.706,0.408
Melody Club,2,136.5075,-4.6295,0.917
Melody Gardot,17,102.85994117647058,-13.848058823529412,0.23952352941176466
Melody's Echo Chamber,1,122.985,-5.767,0.91
Melt-Banana,30,114.938,-4.7523,0.9313
Melvins,22,122.7875909090909,-12.16059090909091,0.609
Members of Mayday,1,141.051,-9.968,0.893
Memory Cassette,1,112.993,-4.686,0.78
Memory Tapes,4,115.5185,-7.81375,0.7185
Memoryhouse,1,79.999,-12.05,0.528
Memphis May Fire,11,129.9340909090909,-3.9400909090909093,0.9585454545454546
Men Without Hats,1,101.669,-7.827,0.732
Men at Work,1,107.248,-4.704,0.799
Menahan Street Band,2,96.00399999999999,-7.9325,0.6779999999999999
Menomena,10,119.48230000000001,-10.1045,0.4957
Mercan Dede,2,128.469,-13.3795,0.4485
Mercedes Sosa,2,89.8115,-15.674,0.12009999999999998
Mercury Rev,19,123.609,-9.57078947368421,0.6456315789473684
Mercy Mercedes,1,129.93,-4.587,0.724
MercyMe,1,159.527,-5.359,0.612
Mercyful Fate,6,147.4175,-5.920166666666667,0.9378333333333333
Meredith Brooks,1,189.012,-8.698,0.775
Meredith Monk,1,109.39,-15.836,0.0797
Merle Haggard,7,103.90314285714285,-10.953857142857144,0.42257142857142854
Mesh,7,130.73585714285713,-7.753428571428572,0.7642857142857142
Meshuggah,38,114.984,-6.952394736842106,0.8777941842105262
Message To Bears,5,147.9392,-16.4434,0.35059999999999997
Messer Chups,1,75.508,-6.548,0.531
Mest,2,93.2635,-5.8735,0.8875
Metal Church,4,124.1785,-7.6194999999999995,0.9615
Metallica,85,123.37130588235294,-6.436423529411765,0.876070588235294
Method Man,2,138.8445,-11.4165,0.603
Method Man & Redman,1,99.962,-9.982,0.725
Methods Of Mayhem,1,100.011,-4.706,0.918
Metric,29,128.2704827586207,-7.129413793103447,0.7244448275862069
Metrik,4,165.85,-4.359,0.9025
Metro Area,2,122.813,-8.6205,0.601
Metro Station,8,138.37025,-4.87125,0.865375
Metronomy,16,131.558125,-7.2994375,0.6686875
Metropolitan Jazz Affair,1,99.829,-10.798,0.544
Metsatöll,1,99.962,-4.261,0.922
Mew,20,123.06099999999999,-6.87185,0.7419
Mia Vermillion,1,114.067,-9.994,0.318
Miami Horror,3,122.32633333333335,-5.834666666666667,0.855
Micachu,1,90.024,-6.376,0.902
Micatone,4,124.0515,-11.20925,0.5465
Mice Parade,3,106.359,-13.878666666666668,0.5650000000000001
Michael Andrews,1,66.611,-24.498,0.0443
Michael Bolton,2,112.46900000000001,-8.8255,0.4085
Michael Bublé,30,124.56566666666666,-9.3028,0.3996
Michael Cassette,1,129.064,-11.191,0.742
Michael Franks,1,175.921,-10.014,0.627
Michael Franti & Spearhead,4,98.2185,-5.13825,0.8285
Michael Gira,1,96.277,-8.296,0.544
Michael Hedges,5,110.2112,-21.8518,0.12344
Michael Jackson,48,110.63672916666667,-6.523499999999999,0.7107645833333334
Michael Kiwanuka,3,96.53466666666667,-10.322666666666667,0.43300000000000005
Michael Learns to Rock,1,163.453,-10.21,0.437
Michael McCann,1,49.856,-26.183,0.107
Michael Nyman,12,102.878,-19.896333333333335,0.19165000000000001
Michael Penn,1,142.549,-6.74,0.543
Michael Sembello,1,158.86,-11.516,0.533
Michael W. Smith,1,140.287,-6.834,0.598
Michel Polnareff,1,124.732,-7.909,0.605
Michel Sardou,1,136.897,-6.651,0.543
Michelle Branch,7,135.781,-5.225714285714285,0.8208571428571428
Michelle Williams,1,110.978,-5.304,0.635
Michita,1,95.488,-8.252,0.872
Michna,1,124.994,-8.059,0.623
Mick Gordon,1,107.994,-8.683,0.882
Mick Jagger,2,96.398,-4.084,0.862
Mick Jenkins,1,125.227,-9.665,0.61
Mickey 3D,2,148.817,-15.560500000000001,0.47600000000000003
Microesfera,1,125.985,-10.772,0.922
Middle Of The Road,1,129.672,-6.589,0.628
Midge Ure,1,127.058,-9.826,0.751
Midival Punditz,1,179.936,-3.364,0.957
Midlake,16,137.0871875,-10.643437500000001,0.4830625
Midnight Star,1,117.334,-9.42,0.552
Midtown,7,134.40628571428573,-3.9297142857142857,0.8868571428571429
Mighty Dub Katz,1,124.709,-6.208,0.898
Mighty Oaks,1,101.934,-6.53,0.566
Migos,1,133.991,-21.336,0.144
Miguel,1,67.82,-4.819,0.641
Miguel Bosé,2,128.9715,-8.2075,0.602
Miike Snow,14,120.84485714285714,-6.047142857142857,0.7348571428571429
Mika,7,105.50942857142857,-8.972428571428571,0.47100000000000003
Mike & The Mechanics,5,130.5084,-8.160599999999999,0.6918
Mike Doughty,1,110.175,-7.942,0.609
Mike Ness,1,114.864,-5.732,0.932
Mike Oldfield,51,114.82811764705883,-14.604549019607843,0.36130980392156864
Mike Patton,1,93.232,-13.947,0.472
Mike Pinto,3,106.00066666666667,-10.267333333333333,0.27666666666666667
Mike Posner,2,124.995,-4.1205,0.857
Mikey Dread,1,77.577,-10.146,0.536
Miki Dallon,1,103.576,-7.212,0.814
Mikromusic,5,131.7844,-9.9386,0.46240000000000003
Miksha,1,97.122,-3.353,0.93
Milanese,5,127.2556,-15.130199999999999,0.36052
Milburn,3,154.28133333333335,-4.379333333333333,0.953
Miles Davis,33,112.40890909090909,-13.597909090909091,0.29184242424242424
Miles Kane,5,139.9474,-5.4888,0.7574
Miley Cyrus,16,128.4475625,-4.9850625,0.776625
Milez Benjiman,1,90.008,-7.947,0.446
Milk Inc.,1,139.947,-8.63,0.843
Milky Chance,2,117.0805,-7.86,0.6295
Millencolin,21,132.81442857142858,-4.221095238095238,0.9319047619047619
Milli Vanilli,2,86.88300000000001,-8.0495,0.609
Millie,1,132.032,-5.734,0.67
Million Dead,1,159.849,-5.191,0.98
MillionYoung,1,169.958,-5.718,0.872
Milo Greene,1,125.995,-10.226,0.578
Milosh,1,89.997,-12.099,0.428
Milow,1,128.058,-5.95,0.706
Milton Nascimento,3,116.36833333333334,-16.310666666666666,0.2856666666666667
Mindless Self Indulgence,24,137.74029166666665,-5.667833333333333,0.8335416666666666
Mindy Smith,1,115.68,-13.682,0.0934
Miniature Tigers,1,113.984,-6.161,0.732
Ministry,18,132.4412777777778,-10.347555555555555,0.8325555555555556
Minitel Rose,2,126.015,-4.635,0.8454999999999999
Mink DeVille,2,131.3655,-9.3745,0.63
Minks,1,123.991,-7.244,0.732
Minnie Riperton,3,122.67099999999999,-11.452333333333334,0.3283333333333333
Minor Threat,9,156.27633333333335,-6.990111111111111,0.9323333333333333
Minsk,7,121.50457142857144,-8.795857142857143,0.7084285714285714
Mint Condition,1,137.213,-9.965,0.52
Mint Royale,2,132.4985,-7.349,0.7324999999999999
Minus 8,5,152.6284,-6.946,0.795
Minus the Bear,14,126.05592857142857,-7.262714285714286,0.7043571428571429
Minutemen,4,135.959,-11.06175,0.714
Miracle Fortress,1,130.004,-8.116,0.468
Mirah,5,109.367,-9.708,0.3698
Miranda Cosgrove,1,177.895,-4.482,0.939
Miranda Lambert,9,133.77222222222224,-4.9206666666666665,0.6874444444444445
Miranda Sex Garden,4,115.143,-13.56775,0.62775
Miriam Makeba,2,124.95750000000001,-11.1445,0.4555
Mirwais,1,119.933,-6.221,0.661
Misery Index,16,107.13825,-4.1151875,0.98225
Misery Signals,8,115.24312499999999,-5.6548750000000005,0.861375
Misfits,47,136.35244680851062,-8.804893617021277,0.9138297872340426
Miss Kittin,7,127.10057142857143,-8.897857142857143,0.6357142857142858
Miss Kittin & The Hacker,6,129.50933333333333,-6.729333333333333,0.6565
Miss Li,4,148.835,-4.44575,0.77725
Miss May I,6,123.18299999999999,-3.3874999999999997,0.9753333333333334
Missing Persons,1,149.079,-4.211,0.985
Mission of Burma,13,145.36076923076922,-7.1189230769230765,0.8300769230769232
Mississippi John Hurt,1,108.754,-16.063,0.129
Missy Elliott,4,117.58149999999999,-7.0794999999999995,0.7030000000000001
Missy Higgins,7,129.597,-8.322999999999999,0.5168571428571428
Mistabishi,9,153.44,-6.984888888888889,0.7857777777777778
MisterWives,1,110.313,-5.516,0.64
Mithotyn,7,123.2462857142857,-5.627571428571429,0.9158571428571428
Mitski,2,179.77550000000002,-3.9480000000000004,0.653
Mius,1,115.004,-8.297,0.589
Mnemic,7,119.47785714285715,-5.214285714285714,0.954
Mo' Horizons,3,105.426,-8.760666666666667,0.7873333333333333
Moa Pillar,1,81.447,-4.311,0.977
Mobb Deep,5,107.0608,-4.2488,0.7392
Moby,62,114.06385483870967,-10.201774193548387,0.5695935483870967
Moby Grape,1,105.675,-16.398,0.318
Moderat,16,133.5375625,-10.64425,0.6689375
Modern Jazz Quartet,1,110.345,-12.438,0.262
Modern Life Is War,1,91.297,-3.396,0.961
Modern Talking,5,116.37460000000002,-7.6628,0.8186
Modeselektor,19,123.82336842105262,-11.337736842105263,0.6264736842105263
Modest Mouse,52,130.66125,-6.514403846153846,0.6888307692307692
Modest Petrovich Mussorgsky,1,85.986,-9.793,0.105
Modestep,5,132.73579999999998,-6.912000000000001,0.7016
Modjo,6,115.57,-7.746166666666667,0.7483333333333334
Modulate,5,132.5788,-7.2326,0.9262
Modwheelmood,3,166.83766666666668,-11.463333333333333,0.6083333333333333
Mogwai,75,110.60450666666667,-13.2994,0.39167466666666667
Mohammed Rafi,1,94.677,-8.214,0.896
Mohombi,1,95.145,-6.462,0.573
Mojave 3,5,130.9852,-14.3446,0.2408
Mokoma,3,99.00333333333333,-4.896999999999999,0.894
Molly Hatchet,2,125.32849999999999,-9.644,0.7115
Moloko,18,120.79299999999999,-8.903944444444443,0.6993333333333334
Molotov,3,102.214,-4.354333333333334,0.8530000000000001
Molotov Solution,7,126.79671428571429,-4.269428571428572,0.9887142857142858
Mombojó,1,60.478,-10.057,0.307
Monaco,1,149.525,-9.643,0.919
Moneybrother,3,141.71266666666668,-4.7283333333333335,0.836
Monica,6,117.22883333333334,-6.088166666666666,0.5691666666666667
Mono,4,82.25025,-12.647,0.40545
Mono Input,1,195.568,-17.288,0.303
Monolake,10,135.544,-15.625899999999998,0.6045999999999999
Monsieur Periné,1,106.039,-11.921,0.615
Monster Magnet,6,114.77050000000001,-7.505333333333333,0.7736666666666667
Monsters of Folk,5,108.31739999999999,-8.109399999999999,0.5744
Montgomery Gentry,5,140.3888,-6.261,0.7722
Moodswing,1,84.968,-11.046,0.736
Moonbabies,1,124.033,-5.194,0.778
Moonbeam,1,127.008,-9.685,0.871
Moonbootica,2,127.2245,-7.182,0.573
Mooncake,5,120.7202,-17.5398,0.35472000000000004
Moondog,2,94.5345,-15.5285,0.4885
Moonsorrow,15,129.70153333333334,-7.0469333333333335,0.8553999999999999
Moonspell,43,125.74344186046511,-7.250813953488372,0.8000232558139536
Moony,1,123.035,-7.579,0.85
Morbid Angel,26,123.29576923076924,-9.826153846153845,0.8355769230769231
Morcheeba,39,116.48966666666666,-9.497615384615385,0.5680512820512821
Morgan Heritage,3,104.04466666666667,-5.167666666666666,0.7613333333333333
Moriarty,6,123.83083333333333,-9.676,0.4063333333333334
Moritz von Oswald,1,118.0,-18.026,0.211
Morning Runner,1,174.906,-3.579,0.922
Morningwood,1,147.18,-3.867,0.732
Morphine,11,119.08881818181818,-13.302545454545454,0.4882727272727273
Morrissey,33,122.36221212121212,-8.740545454545455,0.7037636363636364
Mors Principium Est,8,124.9575,-5.5935,0.9225
Mortal Love,10,126.80850000000001,-8.8947,0.6013
Mortiis,15,122.7898,-8.0756,0.7267333333333333
Morton Feldman,5,87.59259999999999,-41.2632,0.002364
Mory Kanté,1,125.734,-5.786,0.917
Mos Def,10,97.5609,-6.824599999999999,0.6950000000000001
Moses Campbell,1,136.011,-6.776,0.905
Mother Earth,1,89.353,-11.294,0.675
Mother Love Bone,12,124.44825000000002,-9.808833333333334,0.6982499999999999
Mother Mother,7,122.982,-4.592142857142856,0.6977142857142857
Motion City Soundtrack,20,137.03175000000002,-4.7759,0.8509499999999999
Motionless in White,7,122.68942857142858,-4.844571428571428,0.8274285714285714
Motograter,1,118.026,-4.838,0.987
